area_type,availability,location,size,society,total_sqft,bath,balcony,price
2,1.0,Doddaballapur,4 Bedroom,Vahid O,2400,3.0,0.0,200.0
3,0.0,Munnekollal,3 BHK,Sadhii ,1200,2.0,1.0,57.9
0,1.0,JP Nagar,3 BHK,RaosePr,1520,3.0,2.0,125.0
3,0.0,Thanisandra,1 BHK,Bhe 2ko,620 - 934,1.0,0.0,38.46
3,1.0,EPIP Zone,3 BHK,BrontLa,2710,3.0,2.0,177.0
3,1.0,Kenchenahalli,2 BHK,AriosPa,1150,2.0,2.0,57.0
3,1.0,Yelahanka,2 BHK,,1101,2.0,2.0,37.0
3,1.0,Mahalakshmi Layout,3 BHK,RSntsja,1200,2.0,3.0,110.0
3,0.0,Hebbal,2 BHK,Oztarol,1252,2.0,1.0,92.0
3,1.0,Marathahalli,3 BHK,Vaoodar,1650,3.0,2.0,85.0
0,1.0,Marathahalli,2 BHK,Aantspa,1270,2.0,2.0,80.0
3,1.0,Tumkur Road,2 BHK,Sahtsva,992,2.0,1.0,70.0
3,1.0,BEML Layout,3 BHK,,2000,3.0,2.0,85.0
3,1.0,Geddalahalli,2 BHK,,893,2.0,2.0,34.5
0,1.0,Bisuvanahalli,3 BHK,Prityel,1075,2.0,1.0,41.49
0,1.0,Kumaraswami Layout,7 Bedroom,,3200,7.0,0.0,150.0
3,1.0,Electronic City,2 BHK,MAnceun,1190,2.0,1.0,42.0
0,1.0,Ashwathnagar,3 Bedroom,,800,2.0,0.0,60.0
3,1.0,Sarjapur  Road,3 BHK,Ascid P,1814,3.0,3.0,63.0
0,1.0,Rahmath Nagar,3 BHK,Malah A,1400,3.0,2.0,98.0
2,1.0,Bommasandra,5 Bedroom,,1400,6.0,3.0,252.0
3,1.0,Murugeshpalya,3 BHK,Vauna F,1344,2.0,0.0,56.0
2,1.0,Whitefield,4 Bedroom,Prrry M,5400,5.0,3.0,475.0
3,1.0,Kanakpura Road,3 BHK,PuandHi,1843,3.0,2.0,95.0
3,0.0,Chikkadunnasandra,2 BHK,SoasaSa,1138,2.0,1.0,32.0
0,1.0,Nagappa Reddy Layout,3 BHK,Ablmsol,1495,2.0,2.0,70.0
3,1.0,Electronic City,2 BHK,Itelaa ,880,2.0,1.0,19.0
3,0.0,Whitefield,3 BHK,Alsta F,1396,3.0,1.0,74.0
0,1.0,Garudachar Palya,3 BHK,BrlisMe,1610,2.0,3.0,119.0
3,1.0,Tindlu,2 BHK,,1050,2.0,2.0,55.0
0,0.0,Kumbena Agrahara,3 BHK,Shont F,1410,2.0,2.0,43.71
3,1.0,Ramamurthy Nagar,2 BHK,,1050,2.0,2.0,37.8
0,1.0,Kumaraswami Layout,3 BHK,,1310,2.0,1.0,85.0
3,1.0,Yelahanka,2 BHK,Rarthne,1104,2.0,2.0,58.0
3,0.0,Hennur Road,2 BHK,Orens G,1165,2.0,1.0,67.0
3,1.0,Kudlu,2 BHK,,1027,2.0,2.0,44.0
3,1.0,Hormavu,2 BHK,Savar S,1310,2.0,3.0,60.0
0,1.0,Chikkanahalli,2 BHK,,1052,2.0,2.0,52.0
3,1.0,Singasandra,3 BHK,,1464,3.0,2.0,56.0
3,1.0,1st Block Koramangala,2 BHK,,1000,2.0,2.0,45.0
3,0.0,Jayanagar,3 BHK,PrianM ,2240,3.0,2.0,300.0
3,1.0,Electronic City,2 BHK,DSgmax ,1150,2.0,1.0,38.08
3,0.0,Thanisandra,3 BHK,DSity S,2019,3.0,1.0,70.67
3,1.0,Varthur,2 BHK,Hirio L,986,2.0,1.0,31.0
2,1.0,Banashankari Stage III,1 Bedroom,,1350,1.0,1.0,145.0
0,1.0,9th Phase JP Nagar,8 BHK,,800,8.0,,140.0
3,1.0,Akshaya Nagar,3 BHK,,1893,4.0,2.0,95.0
3,1.0,Gollarapalya Hosahalli,3 BHK,Mauner ,1318,3.0,2.0,56.0
0,1.0,Yelahanka,3 BHK,DSeak S,1325,2.0,2.0,58.0
0,1.0,Kereguddadahalli,2 BHK,N iewak,800,2.0,1.0,33.0
3,1.0,Canara Bank Colony,3 BHK,,1300,3.0,2.0,42.25
0,1.0,Dodda Banaswadi,3 BHK,,1300,2.0,2.0,60.0
3,1.0,Jalahalli East,2 BHK,ShshaSa,1010,2.0,1.0,52.0
3,1.0,Banashankari,2 BHK,Goeesem,1260,2.0,3.0,75.0
0,1.0,Ulsoor,4 Bedroom,,2500,4.0,0.0,170.0
2,1.0,Halanayakanahalli,3 Bedroom,Asncy P,1520,3.0,1.0,165.0
3,1.0,Bellandur,3 BHK,GoncyRe,1665,3.0,,85.0
3,1.0,Subramanyapura,3 BHK,Chllsev,1800,3.0,,80.0
3,1.0,Harlur,2 BHK,Prncyrn,1197,2.0,1.0,75.0
3,1.0,Manayata Tech Park,2 BHK,,1050,2.0,2.0,45.0
2,1.0,Manjunath Nagar,5 Bedroom,,910,4.0,2.0,194.0
3,1.0,Thanisandra,3 BHK,Pronyt ,1241,2.0,1.0,68.0
3,1.0,Maithri Layout,3 BHK,ItAnuna,1567,2.0,3.0,62.0
3,1.0,Kasavanhalli,3 BHK,Salisal,1747,3.0,1.0,110.0
3,0.0,Ramagondanahalli,3 BHK,ViistLa,1475,2.0,2.0,55.0
2,1.0,Park View Layout,4 Bedroom,,600,4.0,1.0,70.0
2,1.0,Xavier Layout,3 Bedroom,,1524,4.0,2.0,400.0
3,1.0,Hennur Road,2 BHK,Koagati,980,2.0,1.0,51.0
3,0.0,Dasanapura,2 BHK,Tavenew,966,2.0,1.0,58.0
3,1.0,Ferrar Nagar,4 BHK,Leton A,2360,3.0,2.0,185.0
3,0.0,Sarjapur  Road,2 BHK,AsastDe,1112,2.0,1.0,62.0
3,1.0,Electronic City,2 BHK,Itelaa ,550,1.0,1.0,16.0
0,1.0,Surabhi Layout,3 BHK,VDdonel,1760,3.0,3.0,90.0
3,1.0,Hennur,3 BHK,Bront A,1830,2.0,3.0,113.0
3,0.0,Yelahanka,2 BHK,Masser ,1175,2.0,1.0,67.77
3,1.0,Whitefield,2 BHK,SSthamh,1175,2.0,1.0,41.0
3,1.0,Horamavu Banaswadi,2 BHK,,1025,2.0,2.0,45.0
3,0.0,Hennur Road,2 BHK,Puachal,1232,2.0,1.0,80.0
0,1.0,5th Phase JP Nagar,2 BHK,Rewelav,1010,2.0,2.0,57.0
3,1.0,Sarjapur  Road,2 BHK,VHinoel,1273,2.0,2.0,60.0
3,0.0,Battarahalli,2 BHK,PaontWa,1590,2.0,2.0,102.0
3,1.0,Air View Colony,2 BHK,Myitece,1100,2.0,1.0,58.5
3,1.0,Electronic City Phase II,3 BHK,Brods W,1252,2.0,1.0,65.0
3,1.0,1st Phase JP Nagar,4 BHK,Prhtsok,2615,5.0,3.0,222.0
2,1.0,Arishinakunte,5 Bedroom,,1200,6.0,,140.0
3,1.0,Yelahanka,2 BHK,,1322,2.0,1.0,77.9
2,1.0,7th Phase JP Nagar,1 Bedroom,,1000,1.0,1.0,60.0
3,1.0,Harlur,3 BHK,Prncyrn,1755,3.0,2.0,117.0
3,1.0,Electronic City Phase II,2 BHK,Rie 2ri,1135,2.0,2.0,46.0
2,1.0,Rajaji Nagar,8 Bedroom,,1200,10.0,2.0,180.0
2,1.0,Electronic City,4 Bedroom,,1200,4.0,1.0,125.0
3,1.0,Nagavarapalya,2 BHK,,1260,2.0,2.0,85.5
2,1.0,Hoodi,5 Bedroom,,3250,5.0,2.0,395.0
2,1.0,Ambedkar Nagar,4 Bedroom,Thessrm,3500,4.0,2.0,550.0
2,1.0,Manjunath Nagar,5 Bedroom,,1200,6.0,2.0,110.0
3,0.0,Kanakpura Road,3 BHK,PrarePa,1100,2.0,1.0,53.0
3,1.0,Electronic City Phase II,3 BHK,,1305,3.0,1.0,65.0
0,1.0,Ayappa Nagar,2 BHK,Saionl ,1236,2.0,1.0,50.0
0,1.0,Uttarahalli,2 BHK,,1125,1.0,2.0,45.0
0,0.0,KR Puram,2 BHK,SancyRe,1075,2.0,2.0,32.25
3,1.0,BEML Layout,3 BHK,,2000,3.0,2.0,85.0
2,1.0,Kadugondanahalli,8 Bedroom,,772,5.0,1.0,60.0
0,1.0,Thanisandra,6 Bedroom,,2999.97,6.0,0.0,110.0
3,1.0,Kadugodi,2 BHK,MSingco,1150,2.0,2.0,42.0
2,1.0,9th Block Jayanagar,4 Bedroom,,1440,4.0,1.0,240.0
3,1.0,Hennur Road,2 BHK,GSideS ,1085,2.0,1.0,43.4
0,1.0,Hebbal Kempapura,3 BHK,Goateds,1785,3.0,0.0,165.0
3,1.0,Malleshwaram,3 BHK,Sariaat,2475,4.0,3.0,300.0
3,1.0,Thanisandra,3 BHK,Soitya ,1930,4.0,2.0,120.0
3,1.0,4th Phase JP Nagar,2 BHK,,600,4.0,1.0,70.0
2,1.0,Kadugondanahalli,2 Bedroom,,800,1.0,0.0,45.0
0,1.0,Kumaraswami Layout,4 BHK,,2450,3.0,2.0,110.0
2,0.0,akshaya nagar t c palya,4 Bedroom,,1200,4.0,0.0,120.0
3,1.0,Bannerghatta Road,3 BHK,SNity S,1920,3.0,3.0,122.0
3,0.0,Kothannur,2 BHK,,1085,2.0,2.0,34.2
3,1.0,Thanisandra,1 BHK,Bhmesy ,760,1.0,2.0,50.4
0,1.0,Sahakara Nagar,2 BHK,Kencyes,1201,2.0,3.0,80.0
3,0.0,Electronic City,3 BHK,Prarkun,1615,3.0,2.0,97.0
3,1.0,HSR Layout,2 BHK,AaineSi,1289,2.0,,70.0
3,1.0,Budigere,3 BHK,PrityTr,1991,4.0,2.0,100.0
3,1.0,Kasavanhalli,2 BHK,HMonymp,1377,2.0,2.0,80.0
3,1.0,Cunningham Road,3 BHK,LeDuvMy,2880,3.0,2.0,560.0
2,1.0,Laxmi Sagar Layout,3 Bedroom,Pudgear,1892,3.0,2.0,200.0
0,1.0,Shivaji Nagar,3 BHK,HMqueu ,2176,3.0,3.0,348.0
3,0.0,Thanisandra,1 BHK,Bhe 2ko,663,1.0,0.0,32.82
0,0.0,Electronic City,2 BHK,,1165,2.0,1.0,33.65
3,1.0,Talaghattapura,3 BHK,Toreeic,3554,4.0,1.0,340.0
3,1.0,Thanisandra,2 BHK,MenueNo,1260,2.0,1.0,45.5
0,1.0,Volagerekallahalli,2 BHK,PSterAs,1095,2.0,1.0,39.0
3,1.0,KR Garden,2 BHK,,1050,2.0,2.0,65.0
3,1.0,Seegehalli,2 BHK,Sriferi,1176,2.0,2.0,50.0
3,1.0,Thanisandra,3 BHK,Soitya ,1801,3.0,2.0,115.0
3,1.0,Whitefield,2 BHK,,1315,2.0,3.0,55.0
3,1.0,Parappana Agrahara,2 BHK,Peide L,1194,2.0,2.0,46.0
2,1.0,NRI Layout,2 Bedroom,,2400,2.0,1.0,125.0
3,0.0,Uttarahalli,3 BHK,JPismPr,1308,2.0,3.0,53.0
2,1.0,Sarjapur  Road,4 Bedroom,AdlasRe,4250,4.0,2.0,610.0
3,1.0,Thanisandra,3 BHK,Soitya ,1806,6.0,2.0,116.0
0,0.0,Thanisandra,4 Bedroom,,3671,4.0,1.0,220.0
3,1.0,Hoodi,3 BHK,EsaceLe,2144,3.0,2.0,140.0
0,1.0,Hoskote,2 BHK,Corus C,1065,2.0,3.0,33.75
3,0.0,Balagere,2 BHK,Soresea,1205,2.0,1.0,67.0
3,1.0,Uttarahalli,2 BHK,SLnssPr,1160,2.0,2.0,40.58
2,1.0,Kanaka Nagar,4 Bedroom,,750,4.0,2.0,90.0
3,1.0,Parappana Agrahara,2 BHK,Peide L,1194,2.0,2.0,47.0
2,0.0,mvj engineering college,3 Bedroom,,1200,3.0,1.0,56.53
3,1.0,2nd Phase Judicial Layout,3 BHK,,1681,3.0,3.0,69.0
0,0.0,Bommasandra Industrial Area,2 BHK,,1130,2.0,1.0,32.64
3,1.0,Iblur Village,4 BHK,Emine P,3633,5.0,1.0,335.0
0,1.0,Kanakpura Road,3 BHK,PuandHi,1843,3.0,2.0,90.0
0,0.0,Bommasandra Industrial Area,2 BHK,,1065,2.0,1.0,30.75
3,1.0,Thubarahalli,3 BHK,SaodsGr,1885,3.0,2.0,85.52
3,1.0,R.T. Nagar,2 BHK,,1500,2.0,2.0,45.0
3,1.0,Panathur,2 BHK,,1210,2.0,2.0,69.0
3,1.0,TC Palaya,2 BHK,BSersTo,1126,2.0,1.0,39.4
3,1.0,Rayasandra,3 BHK,MJeusyl,1357,2.0,2.0,59.0
3,1.0,Whitefield,3 BHK,SMuilan,1451,2.0,2.0,46.4
2,1.0,Kodigehaali,4 Bedroom,,1600,3.0,3.0,185.0
3,1.0,Hennur Road,2 BHK,Mileeou,950,2.0,1.0,55.0
0,1.0,Bellandur,2 BHK,Srure S,960,2.0,2.0,48.0
3,1.0,2nd Block Bel Layout,3 BHK,,1625,3.0,3.0,92.0
2,0.0,Kaggalipura,3 Bedroom,AxvamTa,2200,4.0,1.0,150.0
3,1.0,Ambalipura,3 BHK,Dimes E,1607,2.0,2.0,112.0
3,0.0,Kanakpura Road,2 BHK,PrarePa,900,2.0,1.0,46.29
0,1.0,Shree Ananth Nagar Layout,2 BHK,ViortCo,1080,2.0,2.0,38.0
3,1.0,Cooke Town,3 BHK,,2300,3.0,1.0,250.0
3,1.0,Hosa Road,4 BHK,Pamesy ,1708,3.0,0.0,64.05
0,1.0,Yeshwanthpur,6 Bedroom,,2500,5.0,2.0,185.0
3,1.0,Bellandur,3 BHK,Krala D,1690,2.0,2.0,116.0
0,1.0,RR Layout,5 Bedroom,,2100,3.0,0.0,145.0
3,1.0,4th Block Koramangala,2 BHK,,1269,2.0,2.0,97.0
3,1.0,Haralur Road,2 BHK,RInceeg,1243,2.0,2.0,46.0
0,1.0,Haralur Road,3 BHK,,1890,3.0,2.0,84.0
0,0.0,Electronic City Phase II,2 BHK,Sryalan,1165,2.0,1.0,33.64
3,1.0,BTM Layout,2 BHK,,1196,2.0,2.0,56.81
3,1.0,Parappana Agrahara,2 BHK,Peide L,1194,2.0,2.0,47.0
3,1.0,Old Madras Road,3 BHK,Brglede,1630,3.0,2.0,110.0
3,0.0,Whitefield,2 BHK,ARipsul,1063,2.0,1.0,42.52
3,1.0,Shikaripalya,2 BHK,ALtonea,1025,2.0,1.0,39.98
3,1.0,Chikkabanavar,2 BHK,,1067,2.0,1.0,38.0
3,0.0,Kanakpura Road,2 BHK,Soazak ,1299,2.0,1.0,89.63
3,0.0,Panathur,2 BHK,Diarknt,1343,2.0,1.0,76.0
3,1.0,Electronics City Phase 1,3 BHK,,1330,2.0,2.0,44.0
3,1.0,Mallasandra,3 BHK,ShnyeSy,1524,2.0,3.0,72.0
3,1.0,Lingadheeranahalli,4 BHK,Soiewre,2236,4.0,2.0,153.0
3,1.0,Domlur,3 BHK,IBictnd,2955,3.0,,235.0
3,0.0,Raja Rajashweri Nagar,3 BHK,,1410,2.0,2.0,45.12
3,1.0,Kothanur,3 BHK,,1581,3.0,3.0,76.0
3,1.0,Balagere,2 BHK,Soresea,1205,2.0,1.0,79.0
3,1.0,Thyagaraja Nagar,3 BHK,,1270,2.0,2.0,95.25
3,1.0,VHBCS Layout,3 BHK,,1353,2.0,2.0,110.0
2,0.0,Jinkethimmanahalli,2 Bedroom,,1200,2.0,1.0,68.0
3,1.0,basaveshwarnagar,3 BHK,,1250,2.0,1.0,70.0
3,0.0,Gopalapura,3 BHK,Sothadr,1950.2,3.0,2.0,261.0
3,0.0,Sarjapur  Road,3 BHK,AsastDe,1157,2.0,1.0,69.0
3,0.0,Kanakapura,1 BHK,GoityEt,712 - 938,1.0,0.0,35.475
0,1.0,Sarjapur  Road,2 BHK,Usquaya,1000,2.0,2.0,40.0
0,0.0,Yelahanka,1 BHK,Prensya,602,1.0,1.0,33.0
0,1.0,Malleshwaram,5 Bedroom,,3000,4.0,0.0,900.0
3,0.0,Hoodi,2 BHK,GoAirej,1108,2.0,0.0,66.46
3,1.0,Thyagaraja Nagar,2 BHK,,1040,2.0,1.0,68.0
3,0.0,Sarjapur,2 BHK,,1451,2.0,1.0,87.0
3,1.0,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1196,2.0,2.0,40.54
3,0.0,Kanakpura Road,1 BHK,Maionus,850,1.0,1.0,37.32
3,0.0,Gopalapura,3 BHK,Sothadr,2171.66,3.0,2.0,298.0
3,1.0,Kanaka Nagar,2 BHK,SoersTo,900,2.0,1.0,40.0
3,1.0,Kudlu,1 BHK,GKityel,720,1.0,1.0,33.0
3,1.0,Thanisandra,3 BHK,Bhmesy ,1573,3.0,2.0,115.0
3,1.0,Sarjapur  Road,2 BHK,Ahriaup,1026,2.0,1.0,60.8
3,1.0,CV Raman Nagar,3 BHK,,1400,2.0,2.0,78.0
0,0.0,Electronic City Phase II,3 BHK,Sryalan,1400,2.0,2.0,40.44
0,1.0,Banashankari Stage III,4 Bedroom,,2100,3.0,1.0,147.0
3,1.0,Sarjapur  Road,2 BHK,Shthi S,1150,2.0,1.0,48.5
3,1.0,Raja Rajeshwari Nagar,3 BHK,,1500,3.0,2.0,88.0
3,1.0,Malleshwaram,3 BHK,Seardac,2400,3.0,2.0,380.0
2,1.0,HRBR Layout,3 Bedroom,,1200,3.0,2.0,240.0
3,1.0,Kothanur,3 BHK,Somumys,1790,3.0,2.0,105.0
3,1.0,Ramagondanahalli,2 BHK,SVovelm,1125,2.0,2.0,75.0
3,0.0,Hennur,3 BHK,Exitym ,1783 - 1878,3.0,0.0,84.205
3,1.0,Marathahalli,2 BHK,Spsic C,1100,2.0,1.0,50.0
0,1.0,7th Phase JP Nagar,2 BHK,,120Sq. Yards,2.0,1.0,51.0
0,1.0,Banaswadi,2 BHK,Shidei ,1105,2.0,2.0,57.0
3,1.0,Thanisandra,2 BHK,Juaxyan,1110,2.0,2.0,46.5
3,1.0,Dasanapura,1 BHK,Tavenew,708,1.0,1.0,41.0
3,1.0,Kudlu,2 BHK,,1027,2.0,2.0,44.0
3,0.0,"Banashankari 3rd stage, Vivekanandanagar",3 BHK,,1600,3.0,1.0,100.0
3,1.0,Thigalarapalya,4 BHK,Prtanha,3122,6.0,2.0,250.0
3,1.0,Sarjapur  Road,2 BHK,Mailsaf,1205,2.0,2.0,37.0
3,1.0,5th Phase JP Nagar,3 BHK,NDncysi,1450,2.0,2.0,73.0
2,1.0,Thyagaraja Nagar,4 Bedroom,,750,4.0,2.0,125.0
2,1.0,Annaiah Reddy Layout,1 Bedroom,,540,1.0,0.0,22.0
0,1.0,Dasarahalli,2 BHK,Prndsde,1200,2.0,2.0,42.0
2,1.0,Nagarbhavi,5 Bedroom,,1200,5.0,1.0,260.0
3,1.0,Kalena Agrahara,3 BHK,Mykyayi,1837,2.0,2.0,95.0
3,0.0,Whitefield,2 BHK,Prtates,1346,2.0,1.0,76.01
0,1.0,Balagere,2 BHK,Soresea,1012,2.0,1.0,68.0
3,0.0,Gopalapura,3 BHK,Sothadr,1950.2,3.0,2.0,193.0
3,1.0,Atmananda Colony,2 BHK,,1125,2.0,2.0,55.0
3,1.0,Kaggadasapura,3 BHK,SraruSr,1500,2.0,2.0,60.0
3,1.0,Harlur,2 BHK,Prncyrn,1197,2.0,1.0,79.9
3,0.0,Chandapura,3 BHK,SunceEs,1230,2.0,2.0,31.37
3,1.0,BTM 2nd Stage,2 BHK,,1100,2.0,2.0,47.0
3,1.0,Channasandra Layout,3 BHK,Aconyit,1563,2.0,2.0,52.0
2,1.0,4th Block Jayanagar,7 Bedroom,,2240,4.0,1.0,700.0
3,1.0,Hebbal Kempapura,4 BHK,GonumPl,3729,4.0,2.0,384.0
2,1.0,Sarjapur  Road,3 Bedroom,Krs A C,1600,3.0,1.0,120.0
3,1.0,Green Glen Layout,3 BHK,SoosePr,1715,3.0,3.0,120.0
0,1.0,Bannerghatta Road,4 Bedroom,,2400,4.0,1.0,180.0
3,0.0,Ramagondanahalli,2 BHK,ViistLa,1151,2.0,2.0,42.5
2,1.0,Banaswadi,6 Bedroom,,1200,6.0,2.0,220.0
0,1.0,Uttarahalli,2 BHK,,1123,2.0,2.0,60.0
3,0.0,Whitefield,2 BHK,,1276,2.0,1.0,69.5
3,1.0,Yelahanka,2 BHK,Velas V,1315,2.0,3.0,77.0
3,1.0,Poorna Pragna Layout,3 BHK,,1270,2.0,2.0,50.79
3,1.0,R.T. Nagar,2 BHK,,1325,2.0,2.0,52.0
3,0.0,Varthur,3 BHK,Muistry,1600,3.0,2.0,63.2
3,1.0,Jakkur,3 BHK,BrdgeNo,1660,3.0,2.0,104.0
3,1.0,Kodichikkanahalli,2 BHK,Peace P,1299,2.0,3.0,58.0
3,1.0,Haralur Road,2 BHK,Ozensve,953,2.0,1.0,90.0
3,1.0,Gunjur,2 BHK,Paestol,1457,2.0,3.0,60.0
3,0.0,Varthur,2 BHK,,1000,1.0,1.0,65.0
0,1.0,Mallasandra,3 BHK,,1100,2.0,3.0,76.3
3,1.0,Yelahanka,3 BHK,Prdomt ,1075,2.0,1.0,33.53
3,1.0,Kanakpura Road,3 BHK,JRrnauv,1450,3.0,3.0,51.0
3,1.0,Iblur Village,5 BHK,Emine P,5515,6.0,2.0,425.0
3,1.0,Bellandur,1 BHK,Trows M,950,1.0,1.0,40.0
2,1.0,Basaveshwara Nagar,5 Bedroom,,1200,3.0,1.0,180.0
3,1.0,Amam Enclave Layout,2 BHK,ArBayeb,1013,2.0,2.0,60.0
3,1.0,Hennur Road,2 BHK,,1140,2.0,2.0,56.0
3,1.0,4th T block Jayanagar,3 BHK,,2100,3.0,3.0,220.0
3,1.0,Yelahanka,3 BHK,Apows M,1430,3.0,1.0,61.0
2,1.0,Ilyas Nagar,4 Bedroom,,600,3.0,0.0,95.0
1,1.0,Anantapura,3 BHK,Grare S,1600,3.0,2.0,77.0
3,1.0,Ayappa Nagar,2 BHK,Viconth,1190,2.0,1.0,48.0
3,1.0,Ashwath Nagar,3 BHK,SJcerpe,1625,3.0,2.0,95.0
3,1.0,Classic Paradise Layout,2 BHK,,1210,2.0,2.0,53.0
3,1.0,Lakshminarayana Pura,3 BHK,RothaVa,1615,3.0,2.0,150.0
3,1.0,Kalena Agrahara,2 BHK,MancyRe,1180,2.0,2.0,85.0
2,1.0,Nagasandra,2 Bedroom,,1500,2.0,0.0,91.0
0,1.0,Bellandur,2 BHK,Srure S,850,2.0,1.0,45.0
3,1.0,Kothanur,2 BHK,,1130,2.0,2.0,55.0
3,1.0,CV Raman Nagar,2 BHK,,907,2.0,2.0,38.0
0,1.0,HRBR Layout,2 BHK,Vaaveeh,1300,2.0,3.0,90.0
3,1.0,Hennur Road,3 BHK,SaireSa,1891,3.0,1.0,110.0
3,1.0,Hennur Road,3 BHK,Soncy R,1735,3.0,3.0,78.0
3,1.0,Bisuvanahalli,3 BHK,Prityel,1075,2.0,1.0,33.0
0,1.0,Gowdanapalya,5 BHK,,24Sq. Meter,5.0,0.0,75.0
0,1.0,Kumaraswami Layout,7 BHK,,2040,4.0,3.0,123.0
3,1.0,Uttarahalli,3 BHK,Aklia R,1590,3.0,2.0,57.0
2,1.0,Jayanti Nagar,5 Bedroom,,1600,5.0,2.0,140.0
0,1.0,Doddakammanahalli,2 BHK,,1160,2.0,3.0,55.0
3,1.0,Tasker Town,2 BHK,,930,1.0,1.0,55.0
0,1.0,Devanahalli,2 BHK,Brrds O,1010,2.0,1.0,58.0
3,1.0,Electronic City,2 BHK,Briumri,1221,2.0,2.0,68.0
2,1.0,Banashankari,4 Bedroom,,2400,4.0,3.0,470.0
3,0.0,Hoodi,2 BHK,GoAirej,1108,2.0,1.0,87.48
2,1.0,Vidyaranyapura,4 Bedroom,,1000,4.0,2.0,120.0
3,0.0,Sarjapur  Road,2 BHK,PualeSk,1370,2.0,1.0,70.0
3,1.0,Banashankari Stage V,2 BHK,,920,2.0,1.0,41.5
3,0.0,Bhoganhalli,2 BHK,Rosha I,1277,2.0,1.0,79.89
3,0.0,Horamavu Agara,2 BHK,,1213,2.0,2.0,38.1
3,1.0,Singasandra,3 BHK,,1653,3.0,2.0,85.0
2,1.0,Sarjapur,4 Bedroom,Peora P,2400,3.0,3.0,140.0
3,1.0,1st Block Koramangala,4 BHK,,3000,5.0,3.0,500.0
2,1.0,Kothanur,4 Bedroom,,1600,4.0,3.0,250.0
3,1.0,Electronics City Phase 1,3 BHK,Saent A,1321,2.0,,40.0
3,1.0,Kanakpura Road,3 BHK,JRrnauv,1570,3.0,2.0,68.0
0,1.0,Hessarghatta,8 Bedroom,,1150,8.0,,70.0
3,1.0,Nallurhalli,2 BHK,TrryaAi,1053,2.0,3.0,44.0
3,1.0,Hoysalanagar,3 BHK,PNncysi,1325,2.0,3.0,56.0
3,0.0,manyata,2 BHK,,1169,2.0,1.0,50.11
3,0.0,Badavala Nagar,2 BHK,DNncasa,1274,2.0,1.0,90.0
3,1.0,Whitefield,2 BHK,Sparam ,1317,2.0,2.0,52.0
0,1.0,Lakshminarayana Pura,2 BHK,RothaVa,1195,2.0,1.0,75.0
3,0.0,Whitefield,4 BHK,Asarqz ,2528 - 3188,4.0,0.0,137.0
3,1.0,Kammasandra,2 BHK,Saineiv,940,2.0,2.0,35.0
0,1.0,Budigere,3 BHK,PrityTr,1820,3.0,2.0,95.5
3,1.0,Kanakpura Road,3 BHK,,1450,3.0,3.0,53.6
0,1.0,Whitefield,3 BHK,Sudama ,1615,3.0,0.0,96.9
0,1.0,Nagarbhavi,3 BHK,,2200,2.0,3.0,99.0
3,1.0,Subramanyapura,2 BHK,Mayne A,985,2.0,1.0,62.5
0,1.0,Electronics City Phase 1,2 BHK,,1116,2.0,1.0,33.0
3,1.0,Attibele,2 BHK,Jae 2hu,656,2.0,1.0,25.0
3,1.0,Kaggadasapura,2 BHK,SLireap,1105,2.0,1.0,39.5
3,1.0,Whitefield,2 BHK,S mesci,1220,2.0,1.0,55.0
0,1.0,Hoodi,3 BHK,Macanr ,1400,3.0,2.0,74.0
0,1.0,Bhuvaneswari Nagar,4 Bedroom,,2400,3.0,0.0,185.0
2,1.0,Anandapura,3 Bedroom,,850,3.0,0.0,63.0
0,1.0,Uttarahalli,2 BHK,Apmes H,1000,2.0,1.0,35.0
3,1.0,Bannerghatta Road,3 BHK,,1660,3.0,3.0,80.0
3,1.0,Uttarahalli,3 BHK,Aklia R,1330,2.0,1.0,57.0
3,0.0,Old Madras Road,2 BHK,SheldGr,1165,2.0,1.0,52.0
3,1.0,Budigere,2 BHK,PrityTr,1153,2.0,2.0,56.0
0,1.0,Bannerghatta Road,2 BHK,Puentpa,1270,2.0,2.0,45.0
3,0.0,2nd Phase JP Nagar,2 BHK,,1070,2.0,2.0,38.0
0,1.0,RWF West Colony,3 BHK,PancyRe,1427,2.0,,85.0
3,1.0,Banashankari Stage III,3 BHK,SaideHi,1420,2.0,2.0,95.0
2,1.0,Kothanur,4 Bedroom,,1600,5.0,0.0,130.0
3,1.0,Langford Town,2 BHK,,2031,2.0,2.0,200.0
3,0.0,Bellandur,2 BHK,Thesseg,1454,2.0,1.0,90.0
3,1.0,Whitefield,2 BHK,Soe 2Sa,1116,2.0,3.0,48.76
2,1.0,Maruthi Sevanagar,4 Bedroom,,2000,3.0,1.0,180.0
3,0.0,Sarjapur  Road,2 BHK,PualeSk,1346,2.0,1.0,74.03
3,1.0,Hessarghatta,2 BHK,StwarSi,1062,2.0,1.0,50.0
3,1.0, Mysore Highway,1 BHK,,700,1.0,1.0,25.5
3,0.0,JP Nagar,2 BHK,Shestut,1405,2.0,1.0,99.0
0,1.0,Doddathoguru,2 BHK,,1100,2.0,2.0,50.0
2,1.0,Chikka Tirupathi,3 Bedroom,Theanmp,2153,4.0,3.0,120.0
2,1.0,Kammagondahalli,3 Bedroom,,1200,3.0,2.0,120.0
3,1.0,Ulsoor,3 BHK,K borja,2135,3.0,2.0,170.0
